feature_1,feature_2,feature_3,period,y
2021-09-27,Google,BR,39,23.02
2021-09-27,Google,BR,40,23.22
2021-09-27,Google,BR,41,23.42
2021-09-27,Google,BR,42,23.62
2021-09-27,Google,BR,43,23.82
2021-09-27,Google,BR,44,24.02
2021-09-27,Google,BR,45,24.22
2021-09-27,Google,BR,46,24.38
2021-09-27,Google,BR,47,24.53
2021-09-27,Google,BR,48,24.69
2021-09-27,Google,BR,49,24.84
2021-09-27,Google,BR,50,25
2021-09-27,Google,BR,51,25.16
2021-09-27,Google,BR,52,25.31
2021-09-27,Google,BR,53,25.47
2021-09-27,Google,BR,54,25.62
2021-09-27,Google,BR,55,25.74
2021-09-27,Google,BR,56,25.87
2021-09-27,Google,BR,57,25.99
2021-09-27,Google,BR,58,26.11
2021-09-27,Google,BR,59,26.23
2021-09-27,Google,BR,60,26.36
2021-09-27,Google,BR,61,26.48
2021-09-27,Google,BR,62,26.6
2021-09-27,Google,BR,63,26.72
2021-09-27,Google,BR,64,26.84
2021-09-27,Google,BR,65,26.97
2021-09-27,Google,BR,66,27.09
2021-09-27,Google,BR,67,27.21
2021-09-27,Google,BR,68,27.33
2021-09-27,Google,BR,69,27.46
2021-09-27,Google,BR,70,27.58
2021-09-27,Google,Europe,1,2.48
2021-09-27,Google,Europe,2,4.5
2021-09-27,Google,Europe,3,5.87
2021-09-27,Google,Europe,4,7.07
2021-09-27,Google,Europe,5,8.14
2021-09-27,Google,Europe,6,9.01
2021-09-27,Google,Europe,7,9.7
2021-09-27,Google,Europe,8,10.39
2021-09-27,Google,Europe,9,11.01
2021-09-27,Google,Europe,10,11.63
2021-09-27,Google,Europe,11,12.19
2021-09-27,Google,Europe,12,12.72
2021-09-27,Google,Europe,13,13.23
2021-09-27,Google,Europe,14,13.69
2021-09-27,Google,Europe,15,14.2
2021-09-27,Google,Europe,16,14.65
2021-09-27,Google,Europe,17,15.08
2021-09-27,Google,Europe,18,15.49
2021-09-27,Google,Europe,19,15.86
2021-09-27,Google,Europe,20,16.24
2021-09-27,Google,Europe,21,16.65
2021-09-27,Google,Europe,22,16.99
2021-09-27,Google,Europe,23,17.31
2021-09-27,Google,Europe,24,17.63
2021-09-27,Google,Europe,25,17.96
2021-09-27,Google,Europe,26,18.3
2021-09-27,Google,Europe,27,18.65
2021-09-27,Google,Europe,28,18.95
2021-09-27,Google,Europe,29,19.26
2021-09-27,Google,Europe,30,19.53
2021-09-27,Google,Europe,31,19.82
2021-09-27,Google,Europe,32,20.12
2021-09-27,Google,Europe,33,20.43
2021-09-27,Google,Europe,34,20.68
2021-09-27,Google,Europe,35,20.99
2021-09-27,Google,Europe,36,21.29
2021-09-27,Google,Europe,37,21.58
2021-09-27,Google,Europe,38,21.83
2021-09-27,Google,Europe,39,22.05
2021-09-27,Google,Europe,40,22.25
2021-09-27,Google,Europe,41,22.44
2021-09-27,Google,Europe,42,22.6
2021-09-27,Google,Europe,43,22.74
2021-09-27,Google,Europe,44,22.89
2021-09-27,Google,Europe,45,23.03
2021-09-27,Google,Europe,46,23.18
2021-09-27,Google,Europe,47,23.27
2021-09-27,Google,Europe,48,23.39
2021-09-27,Google,Europe,49,23.51
2021-09-27,Google,Europe,50,23.67
2021-09-27,Google,Europe,51,23.8
2021-09-27,Google,Europe,52,23.93
2021-09-27,Google,Europe,53,24.23
2021-09-27,Google,Europe,54,24.38
2021-09-27,Google,Europe,55,24.52
2021-09-27,Google,Europe,56,24.78
2021-09-27,Google,Europe,57,24.9
2021-09-27,Google,Europe,58,25.16
2021-09-27,Google,Europe,59,25.27
2021-09-27,Google,Europe,60,25.4
2021-09-27,Google,Europe,61,25.5
2021-09-27,Google,Europe,62,25.61
2021-09-27,Google,Europe,63,25.7
2021-09-27,Google,Europe,64,25.8
2021-09-27,Google,Europe,65,25.9
2021-09-27,Google,Europe,66,26.01
2021-09-27,Google,Europe,67,26.07
2021-09-27,Google,Europe,68,26.15
2021-09-27,Google,Europe,69,26.22
2021-09-27,Google,Europe,70,26.28
2021-09-27,Google,Latam,1,2.59
2021-09-27,Google,Latam,2,4.11
2021-09-27,Google,Latam,3,5.33
2021-09-27,Google,Latam,4,6.09
2021-09-27,Google,Latam,5,7.46
2021-09-27,Google,Latam,6,8.07
2021-09-27,Google,Latam,7,8.91
2021-09-27,Google,Latam,8,9.67
2021-09-27,Google,Latam,9,10.43
2021-09-27,Google,Latam,10,11.28
2021-09-27,Google,Latam,11,12.04
2021-09-27,Google,Latam,12,12.8
2021-09-27,Google,Latam,13,13.26
2021-09-27,Google,Latam,14,13.65
2021-09-27,Google,Latam,15,14.04
2021-09-27,Google,Latam,16,14.65
2021-09-27,Google,Latam,17,15.04
2021-09-27,Google,Latam,18,15.65
2021-09-27,Google,Latam,19,16.11
2021-09-27,Google,Latam,20,16.72
2021-09-27,Google,Latam,21,17.02
2021-09-27,Google,Latam,22,17.41
2021-09-27,Google,Latam,23,17.96
2021-09-27,Google,Latam,24,18.5
2021-09-27,Google,Latam,25,19.2
2021-09-27,Google,Latam,26,19.5
2021-09-27,Google,Latam,27,19.96
2021-09-27,Google,Latam,28,20.41
2021-09-27,Google,Latam,29,20.72
2021-09-27,Google,Latam,30,21.02
2021-09-27,Google,Latam,31,21.48
2021-09-27,Google,Latam,32,21.78
2021-09-27,Google,Latam,33,22.09
2021-09-27,Google,Latam,34,22.48
2021-09-27,Google,Latam,35,22.87
2021-09-27,Google,Latam,36,23.33
2021-09-27,Google,Latam,37,23.57
2021-09-27,Google,Latam,38,24.04
2021-09-27,Google,Latam,39,24.35
2021-09-27,Google,Latam,40,24.74
2021-09-27,Google,Latam,41,24.98
2021-09-27,Google,Latam,42,25.37
2021-09-27,Google,Latam,43,25.67
2021-09-27,Google,Latam,44,26
2021-09-27,Google,Latam,45,26.33
2021-09-27,Google,Latam,46,26.72
2021-09-27,Google,Latam,47,27.11
2021-09-27,Google,Latam,48,27.5
2021-09-27,Google,Latam,49,27.83
2021-09-27,Google,Latam,50,28.22
2021-09-27,Google,Latam,51,28.61
2021-09-27,Google,Latam,52,28.85
2021-09-27,Google,Latam,53,30.39
2021-09-27,Google,Latam,54,30.72
2021-09-27,Google,Latam,55,31.11
2021-09-27,Google,Latam,56,31.5
2021-09-27,Google,Latam,57,32.43
2021-09-27,Google,Latam,58,32.76
2021-09-27,Google,Latam,59,33.15
2021-09-27,Google,Latam,60,33.54
2021-09-27,Google,Latam,61,33.93
2021-09-27,Google,Latam,62,34.26
2021-09-27,Google,Latam,63,34.8
2021-09-27,Google,Latam,64,35.28
2021-09-27,Google,Latam,65,35.83
2021-09-27,Google,Latam,66,36.22
2021-09-27,Google,Latam,67,36.7
2021-09-27,Google,Latam,68,37.09
2021-09-27,Google,Latam,69,37.48
2021-09-27,Google,Latam,70,38.02
2021-09-27,Google,Other,1,1.74
2021-09-27,Google,Other,2,3.58
2021-09-27,Google,Other,3,4.82
2021-09-27,Google,Other,4,5.77
2021-09-27,Google,Other,5,6.61
2021-09-27,Google,Other,6,7.35
2021-09-27,Google,Other,7,8.06
2021-09-27,Google,Other,8,8.64
2021-09-27,Google,Other,9,9.25
2021-09-27,Google,Other,10,9.91
2021-09-27,Google,Other,11,10.38
2021-09-27,Google,Other,12,10.83
2021-09-27,Google,Other,13,11.26
2021-09-27,Google,Other,14,11.73
2021-09-27,Google,Other,15,12.2
2021-09-27,Google,Other,16,12.62
2021-09-27,Google,Other,17,13.05
2021-09-27,Google,Other,18,13.39
2021-09-27,Google,Other,19,13.84
2021-09-27,Google,Other,20,14.37
2021-09-27,Google,Other,21,14.71
2021-09-27,Google,Other,22,15.01
2021-09-27,Google,Other,23,15.38
2021-09-27,Google,Other,24,15.64
2021-09-27,Google,Other,25,15.9
2021-09-27,Google,Other,26,16.14
2021-09-27,Google,Other,27,16.44
2021-09-27,Google,Other,28,16.62
2021-09-27,Google,Other,29,16.78
2021-09-27,Google,Other,30,17.02
2021-09-27,Google,Other,31,17.29
2021-09-27,Google,Other,32,17.5
2021-09-27,Google,Other,33,17.68
2021-09-27,Google,Other,34,17.87
2021-09-27,Google,Other,35,18.06
2021-09-27,Google,Other,36,18.25
2021-09-27,Google,Other,37,18.44
2021-09-27,Google,Other,38,18.64
2021-09-27,Google,Other,39,18.86
2021-09-27,Google,Other,40,19.08
2021-09-27,Google,Other,41,19.29
2021-09-27,Google,Other,42,19.47
2021-09-27,Google,Other,43,19.63
2021-09-27,Google,Other,44,19.87
2021-09-27,Google,Other,45,20.08
2021-09-27,Google,Other,46,20.27
2021-09-27,Google,Other,47,20.43
2021-09-27,Google,Other,48,20.59
2021-09-27,Google,Other,49,20.77
2021-09-27,Google,Other,50,20.96
2021-09-27,Google,Other,51,21.12
2021-09-27,Google,Other,52,21.26
2021-09-27,Google,Other,53,21.47
2021-09-27,Google,Other,54,21.65
2021-09-27,Google,Other,55,21.79
2021-09-27,Google,Other,56,21.95
2021-09-27,Google,Other,57,22.11
2021-09-27,Google,Other,58,22.29
2021-09-27,Google,Other,59,22.48
2021-09-27,Google,Other,60,22.59
2021-09-27,Google,Other,61,22.69
2021-09-27,Google,Other,62,22.8
2021-09-27,Google,Other,63,22.93
2021-09-27,Google,Other,64,23.07
2021-09-27,Google,Other,65,23.2
2021-09-27,Google,Other,66,23.36
2021-09-27,Google,Other,67,23.52
2021-09-27,Google,Other,68,23.62
2021-09-27,Google,Other,69,23.73
2021-09-27,Google,Other,70,23.83
2021-09-27,Google,Tier1,1,2.73
2021-09-27,Google,Tier1,2,4.9
2021-09-27,Google,Tier1,3,6.37
2021-09-27,Google,Tier1,4,7.63
2021-09-27,Google,Tier1,5,8.83
2021-09-27,Google,Tier1,6,9.97
2021-09-27,Google,Tier1,7,10.93
2021-09-27,Google,Tier1,8,11.75
2021-09-27,Google,Tier1,9,12.63
2021-09-27,Google,Tier1,10,13.35
2021-09-27,Google,Tier1,11,13.98
2021-09-27,Google,Tier1,12,14.56
2021-09-27,Google,Tier1,13,15.08
2021-09-27,Google,Tier1,14,15.68
2021-09-27,Google,Tier1,15,16.17
2021-09-27,Google,Tier1,16,16.64
2021-09-27,Google,Tier1,17,17.09
2021-09-27,Google,Tier1,18,17.63
2021-09-27,Google,Tier1,19,18.1
2021-09-27,Google,Tier1,20,18.7
2021-09-27,Google,Tier1,21,19.18
2021-09-27,Google,Tier1,22,19.61
2021-09-27,Google,Tier1,23,20.13
2021-09-27,Google,Tier1,24,20.58
2021-09-27,Google,Tier1,25,21.01
2021-09-27,Google,Tier1,26,21.45
2021-09-27,Google,Tier1,27,21.91
2021-09-27,Google,Tier1,28,22.3
2021-09-27,Google,Tier1,29,22.7
2021-09-27,Google,Tier1,30,23.09
2021-09-27,Google,Tier1,31,23.48
2021-09-27,Google,Tier1,32,23.84
2021-09-27,Google,Tier1,33,24.18
2021-09-27,Google,Tier1,34,24.5
2021-09-27,Google,Tier1,35,24.88
2021-09-27,Google,Tier1,36,25.25
2021-09-27,Google,Tier1,37,25.54
2021-09-27,Google,Tier1,38,25.84
2021-09-27,Google,Tier1,39,26.13
2021-09-27,Google,Tier1,40,26.46
2021-09-27,Google,Tier1,41,26.71
2021-09-27,Google,Tier1,42,26.98
2021-09-27,Google,Tier1,43,27.27
2021-09-27,Google,Tier1,44,27.57
2021-09-27,Google,Tier1,45,27.82
2021-09-27,Google,Tier1,46,28.06
2021-09-27,Google,Tier1,47,28.28
2021-09-27,Google,Tier1,48,28.53
2021-09-27,Google,Tier1,49,28.77
2021-09-27,Google,Tier1,50,28.99
2021-09-27,Google,Tier1,51,29.23
2021-09-27,Google,Tier1,52,29.5
2021-09-27,Google,Tier1,53,30.02
2021-09-27,Google,Tier1,54,30.25
2021-09-27,Google,Tier1,55,30.5
2021-09-27,Google,Tier1,56,30.74
2021-09-27,Google,Tier1,57,31.07
2021-09-27,Google,Tier1,58,31.3
2021-09-27,Google,Tier1,59,31.64
2021-09-27,Google,Tier1,60,31.88
2021-09-27,Google,Tier1,61,32.23
2021-09-27,Google,Tier1,62,32.55
2021-09-27,Google,Tier1,63,32.78
2021-09-27,Google,Tier1,64,32.98
2021-09-27,Google,Tier1,65,33.25
2021-09-27,Google,Tier1,66,33.49
2021-09-27,Google,Tier1,67,33.71
2021-09-27,Google,Tier1,68,33.94
2021-09-27,Google,Tier1,69,34.2
2021-09-27,Google,Tier1,70,34.45
2021-09-27,Google,US,1,3.14
2021-09-27,Google,US,2,5.24
2021-09-27,Google,US,3,6.86
2021-09-27,Google,US,4,8.27
2021-09-27,Google,US,5,9.76
2021-09-27,Google,US,6,10.97
2021-09-27,Google,US,7,12.08
2021-09-27,Google,US,8,13.11
2021-09-27,Google,US,9,14.11
2021-09-27,Google,US,10,15.17
2021-09-27,Google,US,11,16.07
2021-09-27,Google,US,12,16.96
2021-09-27,Google,US,13,17.73
2021-09-27,Google,US,14,18.64
2021-09-27,Google,US,15,19.42
2021-09-27,Google,US,16,20.1
2021-09-27,Google,US,17,20.76
2021-09-27,Google,US,18,21.48
2021-09-27,Google,US,19,22.17
2021-09-27,Google,US,20,22.78
2021-09-27,Google,US,21,23.36
2021-09-27,Google,US,22,23.92
2021-09-27,Google,US,23,24.56
2021-09-27,Google,US,24,25.09
2021-09-27,Google,US,25,25.58
2021-09-27,Google,US,26,26.05
2021-09-27,Google,US,27,26.59
2021-09-27,Google,US,28,27.05
2021-09-27,Google,US,29,27.49
2021-09-27,Google,US,30,27.91
2021-09-27,Google,US,31,28.4
2021-09-27,Google,US,32,28.82
2021-09-27,Google,US,33,29.19
2021-09-27,Google,US,34,29.59
2021-09-27,Google,US,35,30
2021-09-27,Google,US,36,30.42
2021-09-27,Google,US,37,30.77
2021-09-27,Google,US,38,31.1
2021-09-27,Google,US,39,31.41
2021-09-27,Google,US,40,31.84
2021-09-27,Google,US,41,32.17
2021-09-27,Google,US,42,32.45
2021-09-27,Google,US,43,32.74
2021-09-27,Google,US,44,33.11
2021-09-27,Google,US,45,33.43
2021-09-27,Google,US,46,33.71
2021-09-27,Google,US,47,33.99
2021-09-27,Google,US,48,34.28
2021-09-27,Google,US,49,34.61
2021-09-27,Google,US,50,34.88
2021-09-27,Google,US,51,35.15
2021-09-27,Google,US,52,35.41
2021-09-27,Google,US,53,36.23
2021-09-27,Google,US,54,36.55
2021-09-27,Google,US,55,36.83
2021-09-27,Google,US,56,37.08
2021-09-27,Google,US,57,37.36
2021-09-27,Google,US,58,37.64
2021-09-27,Google,US,59,37.88
2021-09-27,Google,US,60,38.13
2021-09-27,Google,US,61,38.36
2021-09-27,Google,US,62,38.63
2021-09-27,Google,US,63,38.87
2021-09-27,Google,US,64,39.11
2021-09-27,Google,US,65,39.33
2021-09-27,Google,US,66,39.6
2021-09-27,Google,US,67,39.83
2021-09-27,Google,US,68,40.08
2021-09-27,Google,US,69,40.29
2021-09-27,Google,US,70,40.52
2021-09-27,Organic,Arab,1,1.17
2021-09-27,Organic,Arab,2,3.5
2021-09-27,Organic,Arab,3,5.33
2021-09-27,Organic,Arab,4,8.17
2021-09-27,Organic,Arab,5,11
2021-09-27,Organic,Arab,6,12.67
2021-09-27,Organic,Arab,7,14.83
2021-09-27,Organic,Arab,8,15.5
2021-09-27,Organic,Arab,9,16.5
2021-09-27,Organic,Arab,10,17.17
2021-09-27,Organic,Arab,11,17.67
2021-09-27,Organic,Arab,12,18.33
2021-09-27,Organic,Arab,13,19
2021-09-27,Organic,Arab,15,19.67
2021-09-27,Organic,Arab,17,20.33
2021-09-27,Organic,Arab,18,21
2021-09-27,Organic,Arab,20,21.67
2021-09-27,Organic,Arab,21,22.33
2021-09-27,Organic,Arab,22,23
2021-09-27,Organic,Arab,23,23.67
2021-09-27,Organic,Arab,24,24.33
2021-09-27,Organic,Arab,25,25
2021-09-27,Organic,Arab,26,25.67
2021-09-27,Organic,Arab,27,26.33
2021-09-27,Organic,Arab,28,27
2021-09-27,Organic,Arab,29,27.67
2021-09-27,Organic,Arab,30,28.33
2021-09-27,Organic,Arab,31,29
2021-09-27,Organic,Arab,32,29.67
2021-09-27,Organic,Arab,33,30.33
2021-09-27,Organic,Arab,34,31
2021-09-27,Organic,Arab,35,31.67
2021-09-27,Organic,Arab,36,32.33
2021-09-27,Organic,Arab,37,33
2021-09-27,Organic,Arab,38,33.67
2021-09-27,Organic,Arab,39,34.33
2021-09-27,Organic,Arab,40,35
2021-09-27,Organic,Arab,41,35.67
2021-09-27,Organic,Arab,42,36.33
2021-09-27,Organic,Arab,43,37
2021-09-27,Organic,Arab,44,37.67
2021-09-27,Organic,Arab,45,38.33
2021-09-27,Organic,Arab,46,39
2021-09-27,Organic,Arab,47,39.67
2021-09-27,Organic,Arab,48,40.83
2021-09-27,Organic,Arab,49,42
2021-09-27,Organic,Arab,50,43.17
2021-09-27,Organic,Arab,51,44.33
2021-09-27,Organic,Arab,52,45.5
2021-09-27,Organic,Arab,53,46.17
2021-09-27,Organic,Arab,54,46.83
2021-09-27,Organic,Arab,55,47.5
2021-09-27,Organic,Arab,56,48.17
2021-09-27,Organic,Arab,57,48.83
2021-09-27,Organic,Arab,58,49.5
2021-09-27,Organic,Arab,59,50.17
2021-09-27,Organic,Arab,60,50.83
2021-09-27,Organic,Arab,61,51.5
2021-09-27,Organic,Arab,62,52.17
2021-09-27,Organic,Arab,63,52.83
2021-09-27,Organic,Arab,64,53.5
2021-09-27,Organic,Arab,65,54.17
2021-09-27,Organic,Arab,66,54.83
2021-09-27,Organic,Arab,67,55.5
2021-09-27,Organic,Arab,68,56.17
2021-09-27,Organic,Arab,69,56.83
2021-09-27,Organic,Arab,70,57.5
2021-09-27,Organic,Asia,1,2.33
2021-09-27,Organic,Asia,42,3.67
2021-09-27,Organic,BR,1,1.27
2021-09-27,Organic,BR,2,3.55
2021-09-27,Organic,BR,3,5.18
2021-09-27,Organic,BR,4,6.82
2021-09-27,Organic,BR,5,8.09
2021-09-27,Organic,BR,6,9.36
2021-09-27,Organic,BR,7,10.64
2021-09-27,Organic,BR,8,11.91
2021-09-27,Organic,BR,9,13.18
2021-09-27,Organic,BR,10,14.82
2021-09-27,Organic,BR,11,16.45
2021-09-27,Organic,BR,12,18.09
2021-09-27,Organic,BR,13,19.09
2021-09-27,Organic,BR,14,19.73
2021-09-27,Organic,BR,15,21
2021-09-27,Organic,BR,16,22
2021-09-27,Organic,BR,17,22.36
2021-09-27,Organic,BR,18,23
2021-09-27,Organic,BR,19,23.64
2021-09-27,Organic,BR,20,24
2021-09-27,Organic,BR,21,24.64
2021-09-27,Organic,BR,22,25.27
2021-09-27,Organic,BR,23,26.27
2021-09-27,Organic,BR,24,26.64
2021-09-27,Organic,BR,25,27
2021-09-27,Organic,BR,26,27.64
2021-09-27,Organic,BR,27,28.27
2021-09-27,Organic,BR,28,28.91
2021-09-27,Organic,BR,29,29.55
2021-09-27,Organic,BR,30,30.18
2021-09-27,Organic,BR,31,30.55
2021-09-27,Organic,BR,32,30.91
2021-09-27,Organic,BR,33,31.27
2021-09-27,Organic,BR,34,31.64
2021-09-27,Organic,BR,35,32
2021-09-27,Organic,BR,36,32.36
2021-09-27,Organic,BR,38,32.73
2021-09-27,Organic,BR,39,33.09
2021-09-27,Organic,BR,40,33.45
2021-09-27,Organic,BR,44,33.82
2021-09-27,Organic,BR,46,34.18
2021-09-27,Organic,BR,47,34.55
2021-09-27,Organic,BR,51,34.91
2021-09-27,Organic,Europe,1,3.5
2021-09-27,Organic,Europe,2,5.47
2021-09-27,Organic,Europe,3,6.91
2021-09-27,Organic,Europe,4,7.85
2021-09-27,Organic,Europe,5,8.88
2021-09-27,Organic,Europe,6,9.62
2021-09-27,Organic,Europe,7,10.24
2021-09-27,Organic,Europe,8,10.97
2021-09-27,Organic,Europe,9,11.91
2021-09-27,Organic,Europe,10,12.65
2021-09-27,Organic,Europe,11,13.38
2021-09-27,Organic,Europe,12,14.12
2021-09-27,Organic,Europe,13,14.85
2021-09-27,Organic,Europe,14,15.79
2021-09-27,Organic,Europe,15,16.53
2021-09-27,Organic,Europe,16,18.18
2021-09-27,Organic,Europe,17,19.12
2021-09-27,Organic,Europe,18,20.06
2021-09-27,Organic,Europe,19,20.68
2021-09-27,Organic,Europe,20,21.29
2021-09-27,Organic,Europe,21,21.91
2021-09-27,Organic,Europe,22,22.53
2021-09-27,Organic,Europe,23,23.26
2021-09-27,Organic,Europe,24,23.88
2021-09-27,Organic,Europe,25,24.5
2021-09-27,Organic,Europe,26,25.85
2021-09-27,Organic,Europe,27,26.38
2021-09-27,Organic,Europe,28,26.79
2021-09-27,Organic,Europe,29,27.32
2021-09-27,Organic,Europe,30,27.74
2021-09-27,Organic,Europe,31,28.15
2021-09-27,Organic,Europe,32,28.56
2021-09-27,Organic,Europe,33,28.97
2021-09-27,Organic,Europe,34,29.38
2021-09-27,Organic,Europe,35,29.79
2021-09-27,Organic,Europe,36,30.41
2021-09-27,Organic,Europe,37,30.82
2021-09-27,Organic,Europe,38,31.24
2021-09-27,Organic,Europe,39,31.56
2021-09-27,Organic,Europe,40,32.09
2021-09-27,Organic,Europe,41,32.41
2021-09-27,Organic,Europe,42,32.74
2021-09-27,Organic,Europe,43,33.06
2021-09-27,Organic,Europe,44,33.38
2021-09-27,Organic,Europe,45,33.91
2021-09-27,Organic,Europe,46,34.24
2021-09-27,Organic,Europe,47,34.56
2021-09-27,Organic,Europe,48,34.76
2021-09-27,Organic,Europe,49,35.18
2021-09-27,Organic,Europe,50,35.38
2021-09-27,Organic,Europe,51,35.5
2021-09-27,Organic,Europe,52,35.62
2021-09-27,Organic,Europe,53,36.76
2021-09-27,Organic,Europe,54,36.88
2021-09-27,Organic,Europe,55,37
2021-09-27,Organic,Europe,56,37.12
2021-09-27,Organic,Europe,57,37.24
2021-09-27,Organic,Europe,58,37.56
2021-09-27,Organic,Europe,59,37.68
2021-09-27,Organic,Europe,60,37.79
2021-09-27,Organic,Europe,61,37.91
2021-09-27,Organic,Europe,62,38.24
2021-09-27,Organic,Europe,63,38.35
2021-09-27,Organic,Europe,64,38.47
2021-09-27,Organic,Europe,65,38.59
2021-09-27,Organic,Europe,66,38.91
2021-09-27,Organic,Europe,67,39.03
2021-09-27,Organic,Europe,68,39.15
2021-09-27,Organic,Europe,69,39.35
2021-09-27,Organic,Europe,70,39.56
2021-09-27,Organic,Latam,1,2
2021-09-27,Organic,Latam,2,3.56
2021-09-27,Organic,Latam,3,4.78
2021-09-27,Organic,Latam,4,5.56
2021-09-27,Organic,Latam,5,6.78
2021-09-27,Organic,Latam,6,7.56
2021-09-27,Organic,Latam,7,8
2021-09-27,Organic,Latam,8,8.44
2021-09-27,Organic,Latam,9,8.89
2021-09-27,Organic,Latam,10,9.33
2021-09-27,Organic,Latam,11,9.78
2021-09-27,Organic,Latam,12,10.22
2021-09-27,Organic,Latam,13,10.67
2021-09-27,Organic,Latam,14,11.11
2021-09-27,Organic,Latam,15,11.56
2021-09-27,Organic,Latam,16,12
2021-09-27,Organic,Latam,17,12.78
2021-09-27,Organic,Latam,18,13.22
2021-09-27,Organic,Latam,19,13.67
2021-09-27,Organic,Latam,20,14.11
2021-09-27,Organic,Latam,21,14.56
2021-09-27,Organic,Latam,22,15
2021-09-27,Organic,Latam,23,15.44
2021-09-27,Organic,Latam,24,15.89
2021-09-27,Organic,Latam,25,16.33
2021-09-27,Organic,Latam,26,16.78
2021-09-27,Organic,Latam,27,17.22
2021-09-27,Organic,Latam,28,18
2021-09-27,Organic,Latam,29,18.78
2021-09-27,Organic,Latam,30,19.22
2021-09-27,Organic,Latam,31,20
2021-09-27,Organic,Latam,32,20.78
2021-09-27,Organic,Latam,33,24.67
2021-09-27,Organic,Latam,34,25.44
2021-09-27,Organic,Latam,35,26.22
2021-09-27,Organic,Latam,36,27
2021-09-27,Organic,Latam,37,27.78
2021-09-27,Organic,Latam,38,28.56
2021-09-27,Organic,Latam,39,29.33
2021-09-27,Organic,Latam,40,30.11
2021-09-27,Organic,Latam,41,30.89
2021-09-27,Organic,Latam,42,31.67
2021-09-27,Organic,Latam,43,32.11
2021-09-27,Organic,Latam,44,32.56
2021-09-27,Organic,Latam,45,33
2021-09-27,Organic,Other,1,1.7
2021-09-27,Organic,Other,2,3.19
2021-09-27,Organic,Other,3,4.1
2021-09-27,Organic,Other,4,4.91
2021-09-27,Organic,Other,5,5.88
2021-09-27,Organic,Other,6,6.7
2021-09-27,Organic,Other,7,7.71
2021-09-27,Organic,Other,8,8.38
2021-09-27,Organic,Other,9,8.99
2021-09-27,Organic,Other,10,9.49
2021-09-27,Organic,Other,11,10.1
2021-09-27,Organic,Other,12,10.51
2021-09-27,Organic,Other,13,10.91
2021-09-27,Organic,Other,14,11.32
2021-09-27,Organic,Other,15,11.62
2021-09-27,Organic,Other,16,11.78
2021-09-27,Organic,Other,17,11.94
2021-09-27,Organic,Other,18,12.2
2021-09-27,Organic,Other,19,12.3
2021-09-27,Organic,Other,20,12.46
2021-09-27,Organic,Other,21,12.57
2021-09-27,Organic,Other,22,12.72
2021-09-27,Organic,Other,23,12.88
2021-09-27,Organic,Other,24,13.1
2021-09-27,Organic,Other,25,13.22
2021-09-27,Organic,Other,26,13.33
2021-09-27,Organic,Other,27,13.45
2021-09-27,Organic,Other,28,13.51
2021-09-27,Organic,Other,29,13.57
2021-09-27,Organic,Other,30,13.62
2021-09-27,Organic,Other,31,13.68
2021-09-27,Organic,Other,32,13.74
2021-09-27,Organic,Other,33,13.8
2021-09-27,Organic,Other,34,13.86
2021-09-27,Organic,Other,35,13.91
2021-09-27,Organic,Other,36,13.97
2021-09-27,Organic,Other,37,14.03
2021-09-27,Organic,Other,44,14.09
2021-09-27,Organic,Other,48,14.14
2021-09-27,Organic,Other,49,14.26
2021-09-27,Organic,Other,50,14.38
2021-09-27,Organic,Other,51,14.43
2021-09-27,Organic,Other,52,14.49
2021-09-27,Organic,Other,53,14.59
2021-09-27,Organic,Other,54,14.7
2021-09-27,Organic,Other,55,14.8
2021-09-27,Organic,Other,56,15
2021-09-27,Organic,Other,57,15.1
2021-09-27,Organic,Other,58,15.26
2021-09-27,Organic,Other,59,15.36
2021-09-27,Organic,Other,60,15.42
2021-09-27,Organic,Other,61,15.48
2021-09-27,Organic,Other,62,15.54
2021-09-27,Organic,Other,63,15.59
2021-09-27,Organic,Other,64,15.65
2021-09-27,Organic,Other,69,16
2021-09-27,Organic,RU,1,1.14
2021-09-27,Organic,RU,2,2.02
2021-09-27,Organic,RU,3,2.68
2021-09-27,Organic,RU,4,3.31
2021-09-27,Organic,RU,5,3.88
2021-09-27,Organic,RU,6,4.39
2021-09-27,Organic,RU,7,4.85
2021-09-27,Organic,RU,8,5.34
2021-09-27,Organic,RU,9,5.74
2021-09-27,Organic,RU,10,6.1
2021-09-27,Organic,RU,11,6.44
2021-09-27,Organic,RU,12,6.78
2021-09-27,Organic,RU,13,7.1
2021-09-27,Organic,RU,14,7.37
2021-09-27,Organic,RU,15,7.81
2021-09-27,Organic,RU,16,8.04
2021-09-27,Organic,RU,17,8.3
2021-09-27,Organic,RU,18,8.55
2021-09-27,Organic,RU,19,8.74
2021-09-27,Organic,RU,20,8.91
2021-09-27,Organic,RU,21,9.05
2021-09-27,Organic,RU,22,9.22
2021-09-27,Organic,RU,23,9.32
2021-09-27,Organic,RU,24,9.37
2021-09-27,Organic,RU,25,9.41
2021-09-27,Organic,RU,26,9.45
2021-09-27,Organic,RU,27,9.47
2021-09-27,Organic,RU,29,9.49
2021-09-27,Organic,RU,30,9.51
2021-09-27,Organic,RU,31,9.53
2021-09-27,Organic,RU,32,9.57
2021-09-27,Organic,RU,54,9.59
2021-09-27,Organic,RU,58,9.63
2021-09-27,Organic,RU,59,9.67
2021-09-27,Organic,RU,60,9.72
2021-09-27,Organic,RU,61,9.77
